"# procedencia: {""fecha"": ""2026-09-15T12:09:59"", ""rama"": ""3K_kenyon_aprendido"", ""T"": 200000, ""fase2_en"": 100000, ""semillas"": 20, ""python"": ""3.14.2"", ""numpy"": ""2.4.3"", ""plataforma"": ""Windows-11-10.0.26200-SP0"", ""sha256_16"": {""organismo_3k"": ""cb5a528d123056a7"", ""run_3k"": ""8fa9aa6b38c68942"", ""PREREGISTRO"": ""f303e55005fcdec1"", ""organismo_v6"": ""5f38f83cf49248a3""}, ""malla"": {""celdas"": [[""fijo"", 0.0], [""hebb_visita"", 0.003], [""hebb_visita"", 0.01], [""hebb_visita"", 0.03], [""hebb_mordida"", 0.003], [""hebb_mordida"", 0.01], [""hebb_mordida"", 0.03], [""error"", 0.003], [""error"", 0.01], [""error"", 0.03]], ""variantes"": [""congelado"", ""aprende""]}, ""mundo"": {""n_patrones"": 20, ""px_activos"": 3, ""px_relevante"": 0, ""tren"": 10, ""test"": 10, ""particion_rng"": ""default_rng(10000+seed)""}, ""segundos"": 709.205012}"
seed,modo,k_lr,variante,deaths,acc_signo,r_clase,r_solap,Wa_test_comida,Wa_test_veneno,Wa_tren_comida,Wa_tren_veneno,prec_test,tasa_test_comida,tasa_test_veneno,prec_test_q1,tasaC_test_q1,tasaV_test_q1,prec_test_q2,tasaC_test_q2,tasaV_test_q2,prec_test_q3,tasaC_test_q3,tasaV_test_q3,prec_test_q4,tasaC_test_q4,tasaV_test_q4,prec_tren,tasa_tren_comida,tasa_tren_veneno,prec_tren_f1,mord_comida,mord_veneno,ratio_disp,ratio_media,sel_clase,solap_intra,solap_inter,ratio_solap,celdas_usadas,uso_max,ratio_disp_f2,ratio_media_f2,sel_clase_f2,solap_intra_f2,solap_inter_f2,ratio_solap_f2,celdas_usadas_f2,uso_max_f2,deriva_kw
6,hebb_visita,0.01,aprende,286,0.55,-0.22444710517906905,0.35264937975858895,-1.6709703602180128,-0.6038815569036077,0.9082194254663146,-2.8479439351101252,0.8118102908148479,0.6471275331312771,0.02350695150158138,0.6715407923619151,0.4026196581196581,0.05953807339582784,0.9794564941048328,0.9857142857142858,0.026801297504620118,0.8982716943544697,0.8224836601307188,0.0259402714217792,0.8926822416100443,0.8259677419354838,0.04060325871539531,0.9766732549801791,0.9668852459016394,0.013538735941281224,0.9869525741363725,970,429,0.9275802758955148,0.6023453170757984,0.15833333333333333,0.5444444444444444,0.39,1.3960113960113958,24,7,0.9526204299739877,0.5636741495905913,0.13333333333333333,0.4666666666666667,0.4,1.1666666666666665,24,7,0.20267009497136468
7,hebb_visita,0.01,aprende,308,0.45,-0.09246172906768443,0.453658987305772,-0.5508805383654516,-0.35947733110420854,0.9995838331851042,-2.634099778057271,0.7162913598477341,0.48408807881071747,0.05150535911524924,0.5152297310999889,0.392513470993117,0.3620540087931392,0.910465101546702,0.9011363636363636,0.0802061605429596,0.8172118201013758,0.6744025157232705,0.0399788755205188,0.7911291392596913,0.7576599870717519,0.17540170855236936,0.9468594847709598,0.9742324561403508,0.08051348659843119,0.9574245816547745,1027,610,0.9867451603277358,0.6884257034942645,0.18333333333333335,0.7666666666666667,0.39,1.965811965811966,24,9,0.867138729531662,0.6299437621229315,0.1153846153846154,0.4666666666666667,0.45,1.037037037037037,26,7,0.22154364058414183
8,hebb_visita,0.01,aprende,301,0.5,0.26040882537049515,0.29621861291122575,-1.9098292511331871,-2.338666652856693,0.7740949386455258,-2.763650616627623,0.6901050921521066,0.4012855497183856,0.021075365414172383,0.6070411234368969,0.2249856436437574,0.0109033967699637,0.8185393488739348,0.6530405405405405,0.015961842792671068,0.8332720832357313,0.6892064893499613,0.022662322878498724,0.7620518164220307,0.6311288566243194,0.10702522378025803,0.9868901655879676,0.9963636363636365,0.022583305187701214,0.9316144613129226,933,534,1.0234026142247614,0.9465270729328807,0.2090909090909091,0.7444444444444445,0.34,2.1895424836601305,22,8,0.9529321238584849,0.7926460224603205,0.13684210526315793,0.7555555555555555,0.66,1.1447811447811447,19,10,0.2186493339113856
9,hebb_visita,0.01,aprende,331,0.5,-0.08619556469456685,0.4358513981337982,-1.0292261778715548,-0.9546259827628583,0.9931401845005832,-2.466050277351728,0.7473607424958764,0.5597986960328563,0.0650772110411036,0.6629236238368,0.4703463203463203,0.1444990726727202,0.7421423455599864,0.5251711863784815,0.040886495258508765,0.8402847166723817,0.7607591754650579,0.08018974212029448,0.86191133866154,0.9857142857142858,0.26189160839120584,0.9073550833402335,0.8394250584122803,0.024714891731813186,0.9233560667804541,1148,799,0.9475902674452296,0.6932705096159288,0.19,0.6777777777777778,0.42,1.613756613756614,20,8,1.0791826252198977,0.8173351469310888,0.18,0.7222222222222222,0.38,1.9005847953216373,20,8,0.2074282520149411
10,hebb_visita,0.01,aprende,269,0.7,0.8115112475626275,0.9491843440949013,-0.2255880265609299,-2.792281257893558,0.9485864698785568,-2.706038930822779,0.8852602672060172,0.7875584893499816,0.017037954937947273,0.8691158413486437,0.7507763975155279,0.012544714818240463,0.8626910679980997,0.7415384615384616,0.01615632554226218,0.9095748023543947,0.8465116279069769,0.02736202319818748,0.9187105749843882,0.8816666666666666,0.044245516697889994,0.9425790640232439,0.9052901167867702,0.020131988740282544,0.9407854574484751,1010,460,1.0111029330413885,0.7614694380223778,0.1909090909090909,0.9222222222222223,0.35,2.6349206349206353,22,9,1.0719663153964032,0.8059106164380059,0.219047619047619,1.0444444444444445,0.3,3.481481481481482,21,9,0.16960547239458557
11,hebb_visita,0.01,aprende,313,0.7,0.7715930754949808,0.9160693197936266,-0.46292409295919346,-1.8920073603263643,0.8281834228527578,-2.9336546484294823,0.7710306592334207,0.5621044638114275,0.020043145344586077,0.7070199150608274,0.43771127793360093,0.02367144781194619,0.9583027812258168,0.9618181818181817,0.045212619366548086,0.9520726090240125,0.9236363636363636,0.01949114558833866,0.9529691555816351,0.9444444444444444,0.0385061332811743,0.9737204540718531,0.9552380952380952,0.007797187094389002,0.9802542895963244,755,354,1.0989150960347651,0.6463690750547065,0.2090909090909091,0.8888888888888888,0.34,2.61437908496732,22,8,1.0995253784590928,0.8323718669348548,0.22000000000000003,0.8111111111111111,0.33,2.4579124579124576,20,9,0.19466779067676906
12,hebb_visita,0.01,aprende,311,0.7,0.03387418383071515,0.11612761778572736,0.0,-0.2749708781217799,0.9470782449466824,-2.59313327439456,0.7572517035164237,0.93712661498708,0.4226232079542326,0.7955928153993618,0.91859243697479,0.3274068061760665,0.727663970654763,0.9619047619047618,0.5065768205952359,0.7039870745445597,0.9145320197044334,0.5065578706153141,0.7113691744813868,0.96,0.5372616510372265,0.9952041619448756,1.0,0.009591676110248843,0.9092817977723047,1208,742,0.9378401140536536,0.6031551355070947,0.16,0.6444444444444445,0.48,1.3425925925925928,20,8,0.8535272123078311,0.5950923681194272,0.16999999999999998,0.7111111111111111,0.53,1.3417190775681342,20,9,0.19408578593789894
13,hebb_visita,0.01,aprende,290,0.7,0.6626191587552968,0.8252218518767583,0.0,-1.8993325340929628,0.9322343814033418,-2.9345679437292875,0.8882243177313188,0.7974466768344889,0.02099804137185121,0.8192712902126595,0.7318994708994709,0.09335689047415195,0.9342405691869624,0.9046753246753246,0.03619418630139981,0.9197217797609749,0.85,0.01055644047805028,0.9263618661424666,0.8708333333333332,0.01810960104839999,0.9746919674133978,0.9634932920536634,0.01410935722686767,0.8838522773445011,843,318,1.063420341043853,0.7710958101753725,0.21739130434782605,0.6222222222222222,0.16,3.888888888888889,23,5,1.047171383095924,0.9551364377024919,0.18260869565217389,0.5666666666666667,0.28,2.0238095238095237,23,6,0.2119143214595637
14,hebb_visita,0.01,aprende,307,0.8,0.5375627976380865,0.8046989323491691,0.23681618345683475,-1.2681251265704572,1.0359538092207248,-2.6609394533136577,0.7697840022635372,0.5824253568331345,0.04285735230606022,0.7723409565970925,0.5659190221543163,0.021237108960131507,0.8389867570880122,0.7512132518324469,0.0732397376564226,0.7575908850161219,0.6714285714285714,0.15624680139632746,0.8516910731317111,0.8318077803203661,0.1284256340569438,0.9753270106873005,0.9633802816901408,0.012726260315539684,0.9251575499491037,1033,578,0.9785610191648577,0.884410233041323,0.16666666666666666,0.7,0.47,1.4893617021276595,24,10,1.0066793254787805,0.8043267056100571,0.15833333333333333,0.8666666666666667,0.58,1.4942528735632186,24,12,0.20858518026423384
15,hebb_visita,0.01,aprende,286,0.6,0.740680512795138,0.9457864662246018,-0.337912540209913,-1.4506813818677013,1.0518036888828879,-2.7301854117531015,0.9285235528109722,0.8702309603086518,0.013183854686707408,0.9497067635253503,0.9256038647342996,0.02619033768359889,0.8796648344191096,0.7733333333333333,0.014003664495114008,0.9677837325182805,0.9684848484848485,0.0329173834482875,0.948681901351661,0.9142857142857143,0.016921911582392334,0.9941039071068692,0.9952380952380953,0.007030281024356745,0.9907588696371651,750,262,1.125416765567537,0.5898363774652624,0.22727272727272727,1.011111111111111,0.11,9.191919191919192,22,10,1.1393304813843934,0.756731050033927,0.20000000000000007,0.9444444444444444,0.27,3.4979423868312756,22,10,0.19726445580315982
16,hebb_visita,0.01,aprende,316,0.8,0.7405113644700013,0.9624362751826694,0.07075884822232936,-2.388005409427854,0.9808713851633492,-2.636998175859161,0.7142101087420223,0.5835405187994531,0.15512030131540866,0.6350571367755002,0.4102058608643332,0.14009158731333274,0.8372139219984412,0.8092055692055691,0.13477772520868658,0.7125070259216907,0.7926984126984127,0.36768436085503137,0.7490707443725755,0.9603864734299516,0.4622449846848006,0.7988787276817204,0.618282298190328,0.020524842826887046,0.8661082422765403,1111,698,0.944733997457819,0.5935188209432599,0.17,0.6666666666666666,0.44,1.5151515151515151,20,7,1.0775521513296673,0.682814170470855,0.21052631578947367,0.9333333333333333,0.47,1.9858156028368796,19,8,0.20085967828586687
17,hebb_visita,0.01,aprende,285,0.5,0.6104787468968844,0.7682611199851452,-0.7865082370668179,-1.9020521119827045,0.8587729923025842,-2.869363813021736,0.7832275270102947,0.5775386395172803,0.011083585496690872,0.6996001764310021,0.4201330346067188,0.020932681744714573,0.8056253255073417,0.6249874308697838,0.013736779855100467,0.9258288697074761,0.8723809523809525,0.020723212966000257,0.9414881585261732,0.888888888888889,0.005912571836542452,0.995299574875527,0.9954545454545455,0.004855395703491522,0.9819378065099127,840,297,1.0282022489625378,0.5633785862063667,0.22999999999999998,0.8666666666666667,0.21,4.126984126984127,20,8,1.0839509615864624,0.6981676749143884,0.18947368421052632,0.7333333333333333,0.36,2.0370370370370368,19,8,0.22356307516673835
18,hebb_visita,0.01,aprende,339,0.8,0.7680905636117686,0.9522674110749246,0.4587129208393751,-2.198514894359439,0.8807389721279475,-2.7540336984355096,0.8721476416755918,0.7803461664494791,0.03605088309829561,0.7404748219631883,0.6540259740259741,0.17307633009959764,0.8953794095010772,0.8373581011351909,0.046599282133036504,0.8988051341952634,0.8289813486370159,0.031371080246489005,0.887513012550967,0.9457142857142857,0.1706882606123517,0.9473078110739032,0.9066423013606112,0.012026679212804921,0.9463153588659414,987,570,1.1126773705153084,0.7788828287884247,0.21818181818181817,0.8,0.27,2.962962962962963,22,8,1.1329701831131331,0.9043957152202886,0.20952380952380953,1.0,0.43,2.3255813953488373,21,11,0.19293863855593954
19,hebb_visita,0.01,aprende,335,0.75,0.5733637660994169,0.8356101008017,0.4203303663748006,-1.1995667943987125,1.084588208478205,-2.625725492970065,0.8672463529697899,0.7666495067579524,0.03215680081837259,0.9037940739641579,0.8403508771929825,0.03276272926466659,0.8471213998696077,0.7375302065906454,0.043287406851430045,0.872629177146031,0.8153846153846154,0.07012626109255324,0.8252790864419317,0.7637114845938375,0.11315331170997411,0.9116693038208368,0.8379036159918514,0.014565008350177827,0.9393849342863596,1020,597,1.0065746845260986,0.7852222258289403,0.21000000000000002,0.9777777777777777,0.37,2.6426426426426426,20,9,0.9865142507697101,0.7743929267327084,0.17272727272727273,0.8666666666666667,0.49,1.7687074829931975,22,10,0.18314669817961912
20,hebb_visita,0.01,aprende,285,0.7,0.5898418754663006,0.8592592363530541,-0.3566931108233329,-1.368788053337933,1.0119890823533253,-2.950502869701999,0.7478508222631032,0.5162081416464892,0.020506497120282872,0.7581981613153297,0.5645699614890887,0.04817363885842926,0.6683711725227477,0.39917781989881307,0.062435474853317595,0.8852526070856278,0.7900505050505051,0.01954529087924948,0.9161894727528118,0.8671428571428571,0.03476391163723347,0.97038329021969,0.9484959908075836,0.00772941036820358,0.9765477750912156,861,331,1.0510383911687067,0.7090682701017198,0.19999999999999998,0.6444444444444445,0.28,2.3015873015873014,23,8,1.0899703207207034,0.7891101928536917,0.19090909090909092,0.7,0.35,2.0,22,9,0.1968116823282362
1,hebb_visita,0.03,congelado,289,0.9,0.7441986145364748,0.901265404814675,0.6185784398508969,-1.1865259528209295,0.9924818729628713,-2.654613901174155,0.8500260314371788,0.9921568627450981,0.29210479987074056,0.8330241327300152,0.9800000000000001,0.31395173453996983,0.8533769214700312,1.0,0.2932461570599376,0.860371818053722,1.0,0.279256363892556,0.8590190512722158,1.0,0.2819618974555683,0.9954217762011258,0.9966666666666667,0.005823114264415075,0.9597348577862862,918,432,1.130309458512771,0.7533226169089775,0.18333333333333335,0.9444444444444444,0.29,3.256704980842912,24,10,1.130309458512771,0.7533226169089775,0.18333333333333335,0.9444444444444444,0.29,3.256704980842912,24,10,0.1748160689007615
2,hebb_visita,0.03,congelado,259,0.5,-0.03484487872622103,0.720447693076128,-0.22574571488325423,0.0,1.0001537941691998,-2.3708994654057407,0.4628966916487809,0.5754804534990294,0.6496870702014677,0.4670706792755858,0.5730305782066452,0.6388892196554735,0.46066836323873234,0.5759985147401704,0.6546617882627057,0.4807705522295154,0.5944312814556717,0.6328901769966409,0.44695552520028,0.5778693837338933,0.6839583333333333,0.9616287150446996,1.0,0.07674256991060074,0.8637946175942912,1102,650,0.9287013833053793,0.8008012111620807,0.14400000000000002,0.6333333333333333,0.37,1.7117117117117115,25,9,0.9287013833053793,0.8008012111620807,0.14400000000000002,0.6333333333333333,0.37,1.7117117117117115,25,9,0.1908022009538795
3,hebb_visita,0.03,congelado,338,0.85,0.6930353178891855,0.6365567452468343,0.8036894949146886,-1.0241127270951134,0.9720567785787915,-2.6606777764414953,0.7868509269505293,0.7962779156327544,0.22257606173169578,0.7691574324106484,0.8069498069498069,0.26863494212851013,0.7715910126952396,0.7709090909090909,0.2277270655186118,0.7365589305286826,0.7912044634066294,0.3180866023492643,0.8133159584046629,0.81125,0.18461808319067424,0.9979214300788188,1.0,0.004157139842362276,0.9491538616021493,861,571,0.9927992242721241,0.8869491849885334,0.1565217391304348,0.7111111111111111,0.51,1.3943355119825709,23,9,0.9927992242721241,0.8869491849885334,0.1565217391304348,0.7111111111111111,0.51,1.3943355119825709,23,9,0.18980262559835437
4,hebb_visita,0.03,congelado,333,0.6,0.3598829121565941,0.773494004627857,-0.3805538980512049,-0.5535750895718046,1.0820276569302338,-2.4431705054504143,0.6256937122718115,0.6517711047122812,0.4003836801686583,0.6344733044733044,0.7023809523809523,0.4334343434343434,0.6041573243960341,0.6391146487920681,0.43079999999999996,0.5943434870469755,0.614508547008547,0.4258215729145961,0.7146266791385408,0.7906403940886699,0.36138703581158826,0.9966303016618201,1.0,0.006739396676359653,0.9240128502905216,931,627,0.9639319808851561,0.7242331055631945,0.16153846153846152,0.6555555555555556,0.44,1.4898989898989898,26,9,0.9639319808851561,0.7242331055631945,0.16153846153846152,0.6555555555555556,0.44,1.4898989898989898,26,9,0.190375019780617
5,hebb_visita,0.03,congelado,288,0.8,0.737994589337839,0.5621037372800756,0.2519363123948737,-1.1597364544955502,0.853160650251015,-2.4152997003358463,0.8199829245539195,0.7401402321935062,0.10017438308566717,0.8275732016780002,0.7397708427559173,0.08462443939991701,0.8089384395517805,0.7393939393939395,0.12151706029037856,0.8272512293627304,0.7668577981651377,0.1123553394396768,0.8090707441604669,0.7313343328335832,0.11319284451264941,0.9758331096814142,1.0,0.048333780637171565,0.7942206492355119,1055,571,0.9546218455991754,0.7874578967148391,0.14545454545454548,0.6666666666666666,0.53,1.2578616352201257,22,9,0.9546218455991754,0.7874578967148391,0.14545454545454548,0.6666666666666666,0.53,1.2578616352201257,22,9,0.1851347677136256
6,hebb_visita,0.03,congelado,287,0.55,0.39819670140455155,0.9638161372353355,-0.8711026417515444,-2.8356380248827318,1.000000000007184,-2.8699657986664278,0.6005193853322685,0.3172321851205691,0.11619341445603211,0.6017110698499124,0.36822598870056494,0.1648038490007402,0.625665826736529,0.3242263483642794,0.07289469489122136,0.5628156729656283,0.30777486703183293,0.18214352110057633,0.618578868559687,0.36034188034188036,0.1231841432225064,0.993368350245937,0.99375,0.007013299508126266,0.9643291508424805,720,305,1.0079205520261472,0.6451418288155457,0.17391304347826092,0.5666666666666667,0.32,1.7708333333333333,23,7,1.0079205520261472,0.6451418288155457,0.17391304347826092,0.5666666666666667,0.32,1.7708333333333333,23,7,0.180355621846795
7,hebb_visita,0.03,congelado,345,0.5,-0.232937564842875,0.8078020883085674,-0.6635349519513858,-0.6266175524772728,1.1067248617843626,-2.5431903885591884,0.5184985355077292,0.4138034380177191,0.3768063670022609,0.4766104434183319,0.42994046355624055,0.47671957671957665,0.5199232616453646,0.48448938043358647,0.4446428571428571,0.5483027418433344,0.45206753440734015,0.35546205072067144,0.4935959828074773,0.37660214214662646,0.38941017653167187,0.9970759782120586,1.0,0.005848043575882695,0.9361336265505423,837,614,0.8607091145936333,0.6677659093454711,0.10833333333333334,0.6111111111111112,0.61,1.0018214936247725,24,10,0.8607091145936333,0.6677659093454711,0.10833333333333334,0.6111111111111112,0.61,1.0018214936247725,24,10,0.17874866535878126
8,hebb_visita,0.03,congelado,302,0.6,0.15007603712402692,0.7441084478541005,-1.5241338816257903,-1.6699303382905208,0.8497580896430439,-2.6632101924732017,0.5927110946915859,0.29018923467016144,0.10476704528698959,0.5681977993925569,0.2830885237032529,0.1466929249181391,0.6030684336637956,0.28375395394263314,0.07761708661504192,0.5901529260418098,0.31427860715729206,0.1339727550736725,0.5979182333862381,0.3290154482096107,0.1331789814371344,0.9924951772907851,0.9894736842105264,0.004483329628956388,0.9353076177950412,694,388,0.878691022162751,0.7196367804843161,0.1428571428571429,0.6888888888888889,0.63,1.09347442680776,21,8,0.878691022162751,0.7196367804843161,0.1428571428571429,0.6888888888888889,0.63,1.09347442680776,21,8,0.20073984593433944
9,hebb_visita,0.03,congelado,275,0.6,0.3267742363116509,0.9144215760766706,-0.2912609944698622,-1.7036350727283558,1.0949643432618534,-2.2978105555396455,0.6509432383385181,0.5977824286282133,0.29589595195117707,0.65802617021401,0.6052823072984364,0.2892299668704163,0.6573765038698759,0.6388637506284566,0.3241107428887048,0.6565959430043066,0.6199134199134199,0.3067215339048067,0.6233674512617281,0.5547896891550141,0.30805478663155794,0.9906600124081105,0.9956521739130434,0.014332149096822311,0.888761344976093,841,432,0.9996708471589599,0.7789633176499982,0.17272727272727276,0.6888888888888889,0.41,1.6802168021680217,22,8,0.9996708471589599,0.7789633176499982,0.17272727272727276,0.6888888888888889,0.41,1.6802168021680217,22,8,0.19685714747455987
10,hebb_visita,0.03,congelado,292,0.8,0.6289967536722306,0.9685112557433022,0.2235721302692117,-2.3196234695376377,0.9844626397289693,-2.8375184681448813,0.7880999254472401,0.5970339244022165,0.02083407350773623,0.7961649329040179,0.607262443438914,0.014932577630878236,0.7900445208204461,0.611214953271028,0.031125911630135818,0.7825070692617827,0.5756613756613757,0.010647237137810257,0.7897172662330416,0.6177242524916943,0.03828972002561121,0.9864860012525359,0.9783333333333333,0.005361330828261376,0.9699052943667972,695,256,1.1183554827601376,0.9033577673982103,0.2210526315789474,0.9555555555555556,0.43,2.2222222222222223,19,9,1.1183554827601376,0.9033577673982103,0.2210526315789474,0.9555555555555556,0.43,2.2222222222222223,19,9,0.1535278795974443
